Unnamed: 0,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,seats,max_power (in bph),Mileage Unit,Mileage,Engine (CC),car_age,price_per_km
5284,Hyundai,2010,200000,70000,Petrol,Individual,Manual,Second Owner,5,78.9,kmpl,20.36,1197,15,2.857142857142857
5289,Ford,2013,325000,120000,Diesel,Individual,Manual,Second Owner,5,68.1,kmpl,20.0,1399,12,2.7083333333333335
5293,Hyundai,2013,325000,70000,Petrol,Individual,Manual,Second Owner,5,78.9,kmpl,20.36,1197,12,4.642857142857143
5294,Hyundai,2016,900000,130000,Diesel,Individual,Manual,First Owner,5,88.7,kmpl,21.38,1396,9,6.923076923076923
5295,Hyundai,2016,950000,133000,Diesel,Individual,Manual,First Owner,5,88.7,kmpl,21.38,1396,9,7.142857142857143
5296,Volkswagen,2010,320000,120000,Diesel,Individual,Manual,Third Owner,5,103.6,kmpl,20.54,1598,15,2.6666666666666665
5304,Volkswagen,2015,620000,33000,Diesel,Individual,Manual,First Owner,5,88.8,kmpl,20.14,1498,10,18.78787878787879
5305,Maruti,2009,150000,70000,Petrol,Individual,Manual,Second Owner,5,46.3,kmpl,19.7,796,16,2.142857142857143
5312,Ford,2012,190000,112000,Diesel,Individual,Manual,Second Owner,5,68.0,kmpl,20.0,1399,13,1.6964285714285714
5315,Maruti,2012,400000,90000,Diesel,Individual,Manual,First Owner,7,88.76,kmpl,20.77,1248,13,4.444444444444445
5317,Hyundai,2016,930000,47552,Diesel,Individual,Manual,Second Owner,5,126.2,kmpl,19.67,1582,9,19.557537012113055
5320,Ford,2019,950000,20000,Diesel,Individual,Manual,First Owner,5,98.96,kmpl,23.0,1498,6,47.5
5329,Maruti,2004,70000,70000,Petrol,Individual,Manual,Second Owner,5,46.3,kmpl,19.7,796,21,1.0
5340,Ford,2015,300000,140000,Diesel,Individual,Manual,First Owner,5,68.05,kmpl,20.0,1399,10,2.142857142857143
5342,Tata,2017,520000,40000,Petrol,Individual,Manual,First Owner,5,84.0,kmpl,20.3,1199,8,13.0
5343,Maruti,2014,190000,70000,Petrol,Individual,Manual,Third Owner,5,47.3,kmpl,22.74,796,11,2.7142857142857144
5347,Maruti,2020,360000,5000,Petrol,Individual,Manual,First Owner,5,47.3,kmpl,22.05,796,5,72.0
5349,Maruti,2013,160000,70000,Petrol,Individual,Manual,Second Owner,5,47.3,kmpl,22.74,796,12,2.2857142857142856
5350,Maruti,2007,85000,120000,Petrol,Individual,Manual,Third Owner,5,46.3,kmpl,19.7,796,18,0.7083333333333334
5356,Maruti,2013,390000,100000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,23.4,1248,12,3.9
5357,Toyota,2015,450000,80000,Diesel,Individual,Manual,First Owner,5,67.04,kmpl,23.59,1364,10,5.625
5367,Hyundai,2012,500000,70000,Diesel,Individual,Manual,First Owner,5,126.32,kmpl,22.32,1582,13,7.142857142857143
5378,Maruti,2019,610000,18000,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,21.21,1197,6,33.888888888888886
5381,Hyundai,2012,450000,150000,Diesel,Individual,Manual,Third Owner,5,126.32,kmpl,22.32,1582,13,3.0
5382,Hyundai,2011,450000,108000,Diesel,Individual,Manual,First Owner,5,126.3,kmpl,22.32,1582,14,4.166666666666667
5384,Maruti,2013,650000,90000,Diesel,Individual,Manual,First Owner,7,88.76,kmpl,20.77,1248,12,7.222222222222222
5392,Maruti,2016,500000,40000,Petrol,Individual,Manual,First Owner,5,83.14,kmpl,20.85,1197,9,12.5
5394,Maruti,2011,400000,60000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,22.9,1248,14,6.666666666666667
5397,Hyundai,2012,280000,65000,Petrol,Individual,Manual,First Owner,5,78.9,kmpl,20.36,1197,13,4.3076923076923075
5398,Maruti,2014,580000,88000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,23.4,1248,11,6.590909090909091
5403,Hyundai,2014,190000,60000,Petrol,Individual,Manual,Second Owner,5,55.2,kmpl,21.1,814,11,3.1666666666666665
5406,Hyundai,2019,811000,43000,Diesel,Individual,Manual,First Owner,5,88.76,kmpl,22.54,1396,6,18.86046511627907
5407,Maruti,2016,409999,120000,Diesel,Individual,Manual,First Owner,5,73.94,kmpl,23.2,1248,9,3.4166583333333334
5413,Maruti,2014,420000,120000,Diesel,Individual,Manual,Second Owner,5,74.0,kmpl,23.4,1248,11,3.5
5416,Renault,2017,350000,25000,Petrol,Individual,Manual,First Owner,5,67.0,kmpl,23.01,999,8,14.0
5417,Toyota,2015,509999,100000,Diesel,Individual,Manual,Second Owner,5,67.05,kmpl,23.59,1364,10,5.09999
5420,Maruti,2013,240000,44000,Petrol,Individual,Manual,Second Owner,5,67.1,kmpl,20.92,998,12,5.454545454545454
5421,Hyundai,2015,530000,100000,Diesel,Individual,Manual,Second Owner,5,88.73,kmpl,22.54,1396,10,5.3
5424,Hyundai,2014,350000,64000,Petrol,Individual,Manual,First Owner,5,78.9,kmpl,20.36,1197,11,5.46875
5428,Maruti,2013,370000,90000,Diesel,Individual,Manual,Second Owner,5,74.0,kmpl,22.9,1248,12,4.111111111111111
5434,Hyundai,2014,320000,15000,Petrol,Individual,Manual,First Owner,5,78.9,kmpl,20.36,1197,11,21.333333333333332
5435,Maruti,2017,440000,35000,Petrol,Individual,Automatic,First Owner,5,67.0,kmpl,20.51,998,8,12.571428571428571
5438,Hyundai,2012,179000,30000,Petrol,Individual,Manual,Second Owner,5,55.2,kmpl,21.1,814,13,5.966666666666667
5439,Hyundai,2008,140000,60000,Petrol,Individual,Manual,Second Owner,5,78.9,kmpl,20.36,1197,17,2.3333333333333335
5442,Ford,2011,250000,55130,Diesel,Dealer,Manual,Second Owner,5,68.0,kmpl,20.0,1399,14,4.53473607836024
5443,Maruti,2014,330000,22000,Petrol,Individual,Manual,First Owner,5,67.04,kmpl,20.51,998,11,15.0
5448,Maruti,2015,550000,29434,Petrol,Individual,Manual,First Owner,5,91.1,kmpl,20.73,1373,10,18.685873479649384
5451,Renault,2013,400000,44500,Diesel,Individual,Manual,Second Owner,5,83.8,kmpl,20.46,1461,12,8.98876404494382
5452,Maruti,2016,375000,34500,Petrol,Individual,Manual,First Owner,5,67.04,kmpl,20.51,998,9,10.869565217391305
5455,Hyundai,2012,140000,20000,Petrol,Individual,Manual,First Owner,5,55.2,kmpl,21.1,814,13,7.0
5456,Hyundai,2019,550000,3000,Petrol,Individual,Manual,First Owner,5,81.86,kmpl,20.14,1197,6,183.33333333333334
5459,Ford,2018,950000,35000,Diesel,Individual,Manual,First Owner,5,98.96,kmpl,23.0,1498,7,27.142857142857142
5463,Maruti,2018,375000,50000,CNG,Individual,Manual,First Owner,5,61.7,km/kg,21.94,1196,7,7.5
5468,Maruti,2016,590000,40000,Petrol,Individual,Manual,Second Owner,5,91.1,kmpl,20.73,1373,9,14.75
5469,Hyundai,2019,420000,30000,Petrol,Individual,Manual,First Owner,5,68.0,kmpl,20.3,1086,6,14.0
5474,Tata,2019,530000,20000,Petrol,Individual,Manual,First Owner,5,83.81,kmpl,20.3,1199,6,26.5
5481,Maruti,2013,350000,110000,Diesel,Individual,Manual,Third Owner,5,74.0,kmpl,22.9,1248,12,3.1818181818181817
5486,Renault,2017,325000,16500,Petrol,Individual,Manual,Second Owner,5,67.0,kmpl,23.01,999,8,19.696969696969695
5488,Maruti,2012,180000,80000,Petrol,Individual,Manual,Third Owner,5,46.3,kmpl,19.7,796,13,2.25
5489,Maruti,2020,700000,20000,Petrol,Individual,Manual,First Owner,5,88.5,kmpl,23.26,1197,5,35.0
5492,Volkswagen,2018,885000,75000,Diesel,Individual,Automatic,First Owner,5,108.5,kmpl,21.5,1498,7,11.8
5493,Maruti,2011,160000,140000,Diesel,Individual,Manual,First Owner,5,73.9,kmpl,21.1,1248,14,1.1428571428571428
5494,Hyundai,2012,300000,120000,Diesel,Individual,Manual,Second Owner,5,90.0,kmpl,23.0,1396,13,2.5
5495,Volkswagen,2018,950000,75000,Diesel,Individual,Automatic,First Owner,5,108.5,kmpl,21.5,1498,7,12.666666666666666
5496,Maruti,2015,549000,90000,Diesel,Individual,Manual,First Owner,7,88.76,kmpl,20.77,1248,10,6.1
5498,Renault,2012,570000,100000,Diesel,Individual,Manual,Second Owner,5,78.0,kmpl,21.8,1461,13,5.7
5504,Volkswagen,2015,434999,50000,Diesel,Individual,Manual,First Owner,5,88.8,kmpl,20.14,1498,10,8.69998
5505,Maruti,2015,260000,25000,Petrol,Individual,Manual,First Owner,5,47.3,kmpl,22.74,796,10,10.4
5506,Maruti,2013,450000,24019,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,22.9,1248,12,18.73516799200633
5507,Hyundai,2013,459999,80000,Diesel,Individual,Manual,Second Owner,5,126.32,kmpl,22.32,1582,12,5.7499875
5508,Maruti,2011,210000,100000,Diesel,Individual,Manual,Second Owner,5,73.9,kmpl,21.1,1248,14,2.1
5509,Maruti,2015,540000,93000,Petrol,Individual,Manual,Second Owner,5,83.14,kmpl,20.85,1197,10,5.806451612903226
5512,Hyundai,2019,990000,19600,Diesel,Individual,Manual,First Owner,5,88.7,kmpl,22.1,1396,6,50.51020408163265
5514,Ford,2017,880000,33000,Diesel,Individual,Manual,First Owner,5,98.96,kmpl,23.0,1498,8,26.666666666666668
5522,Maruti,2012,170000,90000,Petrol,Individual,Manual,Third Owner,5,67.1,kmpl,20.92,998,13,1.8888888888888888
5525,Ford,2017,900000,35000,Diesel,Individual,Manual,First Owner,5,98.96,kmpl,23.0,1498,8,25.714285714285715
5526,Maruti,2013,390000,120000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,22.9,1248,12,3.25
5527,Maruti,2014,445000,80000,Diesel,Individual,Manual,Second Owner,5,74.0,kmpl,23.4,1248,11,5.5625
5528,Maruti,2014,459999,70000,Diesel,Individual,Manual,Fourth & Above Owner,5,74.0,kmpl,23.4,1248,11,6.571414285714286
5530,Maruti,2009,200000,120000,Diesel,Individual,Manual,Second Owner,5,73.9,kmpl,21.1,1248,16,1.6666666666666667
5533,Toyota,2014,550000,250000,Diesel,Individual,Manual,First Owner,5,67.04,kmpl,23.59,1364,11,2.2
5537,Maruti,2008,129000,60000,Petrol,Individual,Manual,First Owner,5,46.3,kmpl,19.7,796,17,2.15
5539,Ford,2014,570000,48000,Diesel,Individual,Manual,First Owner,5,98.96,kmpl,21.7,1498,11,11.875
5548,Maruti,2015,650000,50000,Petrol,Individual,Manual,First Owner,5,83.1,kmpl,21.4,1197,10,13.0
5561,Maruti,2010,311000,94000,Diesel,Individual,Manual,Second Owner,5,75.0,kmpl,21.1,1248,15,3.3085106382978724
5565,Maruti,2018,440000,20000,Petrol,Individual,Manual,First Owner,5,67.04,kmpl,20.51,998,7,22.0
5566,Maruti,2018,440000,17000,Petrol,Individual,Manual,First Owner,5,67.04,kmpl,20.51,998,7,25.88235294117647
5572,Tata,2010,200000,60000,Diesel,Individual,Manual,First Owner,5,69.0,kmpl,23.03,1396,15,3.3333333333333335
5573,Hyundai,2016,750000,40000,Diesel,Individual,Manual,First Owner,5,88.73,kmpl,21.19,1396,9,18.75
5577,Renault,2017,350000,30000,Petrol,Individual,Manual,First Owner,5,67.0,kmpl,23.01,999,8,11.666666666666666
5578,Maruti,2016,450000,175000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,23.4,1248,9,2.5714285714285716
5587,Hyundai,2012,254999,90000,Diesel,Individual,Manual,First Owner,5,90.0,kmpl,23.0,1396,13,2.8333222222222223
5589,Volkswagen,2013,280000,80000,Diesel,Individual,Manual,Second Owner,5,73.9,kmpl,22.07,1199,12,3.5
5590,Maruti,2017,725000,35000,Petrol,Individual,Automatic,First Owner,5,81.8,kmpl,21.21,1197,8,20.714285714285715
5593,Hyundai,2015,287000,100000,Petrol,Individual,Manual,Second Owner,5,68.05,kmpl,19.81,1086,10,2.87
5597,Maruti,2013,240000,108916,Petrol,Individual,Manual,Second Owner,5,67.04,kmpl,20.51,998,12,2.2035329979066436
5598,Hyundai,2013,290000,40000,Petrol,Individual,Manual,Second Owner,5,55.2,kmpl,21.1,814,12,7.25
5599,Hyundai,2014,229999,80000,Petrol,Individual,Manual,First Owner,5,55.2,kmpl,21.1,814,11,2.8749875
5602,Maruti,2004,90000,70000,Petrol,Individual,Manual,Fourth & Above Owner,5,46.3,kmpl,19.7,796,21,1.2857142857142858
5603,Hyundai,2012,330000,90000,Diesel,Individual,Manual,First Owner,5,90.0,kmpl,23.0,1396,13,3.6666666666666665
5604,Maruti,2009,200000,70000,Diesel,Individual,Manual,First Owner,5,73.9,kmpl,21.1,1248,16,2.857142857142857
5612,Hyundai,2014,280000,60000,Petrol,Individual,Manual,Second Owner,5,55.2,kmpl,21.1,814,11,4.666666666666667
5615,Mahindra,2013,250000,180000,Diesel,Individual,Manual,First Owner,5,64.1,kmpl,20.8,1461,12,1.3888888888888888
5618,Hyundai,2013,509999,120000,Diesel,Individual,Automatic,Second Owner,5,126.3,kmpl,22.32,1582,12,4.249991666666666
5620,Hyundai,2014,525000,80000,Diesel,Individual,Manual,Second Owner,5,126.32,kmpl,22.32,1582,11,6.5625
5622,Volkswagen,2011,254999,120000,Diesel,Individual,Manual,Third Owner,5,73.9,kmpl,22.07,1199,14,2.124991666666667
5629,Maruti,2017,440000,30000,Petrol,Individual,Manual,First Owner,5,67.04,kmpl,20.51,998,8,14.666666666666666
5635,Maruti,2019,780000,7200,Petrol,Individual,Manual,First Owner,5,100.5,kmpl,21.1,998,6,108.33333333333333
5636,Volkswagen,2011,320000,77000,Diesel,Individual,Manual,Second Owner,5,73.9,kmpl,22.07,1199,14,4.1558441558441555
5646,Maruti,2018,472000,30000,Petrol,Individual,Automatic,First Owner,5,67.0,kmpl,20.51,998,7,15.733333333333333
5649,Tata,2018,525000,110000,Diesel,Individual,Manual,Second Owner,5,88.7,kmpl,20.65,1248,7,4.7727272727272725
5651,Tata,2013,325000,100000,Diesel,Individual,Manual,First Owner,5,88.8,kmpl,22.3,1248,12,3.25
5653,Ford,2014,310000,90000,Diesel,Individual,Manual,Second Owner,5,67.0,kmpl,19.68,1399,11,3.4444444444444446
5655,Ford,2014,330000,100000,Diesel,Individual,Manual,Second Owner,5,67.0,kmpl,19.68,1399,11,3.3
5656,Ford,2012,250000,80000,Diesel,Individual,Manual,Second Owner,5,68.0,kmpl,20.0,1399,13,3.125
5660,Maruti,2015,280000,110000,Petrol,Individual,Manual,First Owner,5,67.04,kmpl,20.51,998,10,2.5454545454545454
5661,Tata,2011,153000,50000,Diesel,Individual,Manual,Second Owner,5,70.0,kmpl,23.57,1396,14,3.06
5665,Maruti,2012,235000,80000,Petrol,Individual,Manual,Third Owner,5,67.1,kmpl,20.92,998,13,2.9375
5666,Maruti,2016,500000,15000,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,20.4,1197,9,33.333333333333336
5670,Volkswagen,2016,591000,60000,Diesel,Dealer,Manual,First Owner,5,108.5,kmpl,21.49,1498,9,9.85
5671,Hyundai,2015,585000,72000,Diesel,Dealer,Manual,First Owner,5,88.73,kmpl,22.54,1396,10,8.125
5674,Hyundai,2014,484999,70100,Diesel,Dealer,Manual,First Owner,5,88.73,kmpl,22.54,1396,11,6.91867332382311
5677,Ford,2011,195000,77395,Diesel,Dealer,Manual,Second Owner,5,68.0,kmpl,20.0,1399,14,2.519542606111506
5683,Volkswagen,2015,651000,69000,Diesel,Dealer,Automatic,First Owner,5,108.6,kmpl,22.15,1498,10,9.434782608695652
5695,Maruti,2015,650000,70000,Diesel,Individual,Manual,First Owner,7,88.76,kmpl,20.77,1248,10,9.285714285714286
5704,Maruti,2011,275000,165000,Diesel,Individual,Manual,First Owner,5,73.9,kmpl,21.1,1248,14,1.6666666666666667
5707,Volkswagen,2011,400000,100000,Diesel,Individual,Manual,Second Owner,5,103.6,kmpl,20.54,1598,14,4.0
5710,Maruti,2016,500000,40000,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,20.4,1197,9,12.5
5713,Volkswagen,2018,1290000,29899,Diesel,Dealer,Automatic,First Owner,5,108.6,kmpl,22.15,1498,7,43.14525569417037
5714,Hyundai,2020,775000,2000,Petrol,Dealer,Manual,First Owner,5,81.86,kmpl,20.7,1197,5,387.5
5715,Renault,2017,695000,34000,Diesel,Dealer,Manual,First Owner,8,83.8,kmpl,21.04,1461,8,20.441176470588236
5718,Maruti,2016,434999,10000,Petrol,Dealer,Automatic,First Owner,5,67.04,kmpl,23.1,998,9,43.4999
5719,Hyundai,2015,850000,59235,Diesel,Dealer,Manual,First Owner,5,126.2,kmpl,19.67,1582,10,14.34962437747953
5723,Hyundai,2013,360000,144000,Diesel,Individual,Manual,First Owner,5,88.8,kmpl,21.9,1396,12,2.5
5724,Hyundai,2013,350000,144000,Diesel,Individual,Manual,First Owner,5,88.8,kmpl,21.9,1396,12,2.4305555555555554
5728,Hyundai,2017,860000,40000,Diesel,Individual,Manual,Second Owner,5,126.2,kmpl,22.0,1582,8,21.5
5732,Volkswagen,2011,240000,110000,Diesel,Individual,Manual,First Owner,5,103.6,kmpl,20.54,1598,14,2.1818181818181817
5739,Maruti,2018,545000,10000,Petrol,Dealer,Automatic,First Owner,5,67.04,kmpl,23.1,998,7,54.5
5740,Maruti,2018,775000,21147,Petrol,Dealer,Automatic,First Owner,5,83.1,kmpl,21.4,1197,7,36.64822433442096
5744,Maruti,2017,620000,37000,Petrol,Dealer,Manual,First Owner,5,81.8,kmpl,21.01,1197,8,16.756756756756758
5748,Maruti,2018,775000,17000,Petrol,Dealer,Manual,First Owner,5,81.8,kmpl,21.01,1197,7,45.588235294117645
5751,Maruti,2017,380000,50000,Petrol,Individual,Manual,First Owner,5,67.04,kmpl,23.1,998,8,7.6
5753,Maruti,2016,240000,35000,Petrol,Individual,Manual,Second Owner,5,47.3,kmpl,22.74,796,9,6.857142857142857
5755,Maruti,2015,420000,36000,Petrol,Individual,Manual,First Owner,5,83.11,kmpl,20.4,1197,10,11.666666666666666
5756,Ford,2011,130000,180000,Diesel,Individual,Manual,Second Owner,5,68.0,kmpl,20.0,1399,14,0.7222222222222222
5757,Maruti,2012,110000,80000,Petrol,Individual,Manual,First Owner,5,67.1,kmpl,20.92,998,13,1.375
5758,Maruti,2007,120000,120000,Petrol,Individual,Manual,Second Owner,5,46.3,kmpl,19.7,796,18,1.0
5762,Toyota,2018,665000,70000,Diesel,Individual,Manual,First Owner,5,67.04,kmpl,23.59,1364,7,9.5
5764,Hyundai,2012,340000,92686,Diesel,Dealer,Manual,Second Owner,5,88.76,kmpl,21.9,1396,13,3.6682994195455625
5766,Tata,2012,270000,80000,Diesel,Individual,Manual,First Owner,5,88.76,kmpl,21.02,1248,13,3.375
5771,Hyundai,2014,250000,80000,Petrol,Individual,Manual,Second Owner,5,55.2,kmpl,21.1,814,11,3.125
5774,Hyundai,2010,350000,90000,Diesel,Individual,Manual,Second Owner,5,90.0,kmpl,23.0,1396,15,3.888888888888889
5775,Maruti,2018,600000,25000,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,21.21,1197,7,24.0
5778,Ford,2018,690000,13000,Petrol,Individual,Manual,First Owner,5,94.93,kmpl,20.4,1194,7,53.07692307692308
5780,Hyundai,2018,350000,10000,Petrol,Individual,Manual,Second Owner,5,68.05,kmpl,20.3,998,7,35.0
5781,Maruti,2012,220000,13000,Petrol,Individual,Manual,First Owner,5,67.1,kmpl,20.92,998,13,16.923076923076923
5782,Renault,2019,700000,6500,Petrol,Individual,Manual,First Owner,7,72.0,kmpl,20.0,999,6,107.6923076923077
5783,Hyundai,2013,198000,49500,Petrol,Individual,Manual,Second Owner,5,55.2,kmpl,21.1,814,12,4.0
5784,Hyundai,2011,350000,50000,Diesel,Individual,Manual,First Owner,5,90.0,kmpl,23.0,1396,14,7.0
5785,Tata,2011,210000,175000,Diesel,Individual,Manual,Second Owner,5,70.0,kmpl,23.57,1396,14,1.2
5786,Tata,2011,210000,175000,Diesel,Individual,Manual,Second Owner,5,69.0,kmpl,23.03,1396,14,1.2
5787,Maruti,2014,375000,110000,Diesel,Individual,Manual,Third Owner,5,73.94,kmpl,23.2,1248,11,3.409090909090909
5792,Toyota,2018,780000,116000,Diesel,Individual,Manual,First Owner,5,67.05,kmpl,23.59,1364,7,6.724137931034483
5793,Maruti,2020,445000,1000,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,21.21,1197,5,445.0
5800,Maruti,2013,300000,120000,Diesel,Individual,Manual,Second Owner,5,73.94,kmpl,23.2,1248,12,2.5
5803,Honda,2017,950000,24000,Diesel,Dealer,Manual,First Owner,7,98.6,kmpl,21.9,1498,8,39.583333333333336
5806,Volkswagen,2017,750000,50000,Diesel,Individual,Manual,First Owner,5,108.6,kmpl,22.27,1498,8,15.0
5807,Hyundai,2017,254999,34000,Petrol,Individual,Manual,First Owner,5,55.2,kmpl,21.1,814,8,7.4999705882352945
5811,Volkswagen,2017,655000,50000,Diesel,Individual,Automatic,First Owner,5,108.495,kmpl,22.0,1498,8,13.1
5812,Ford,2011,210000,84000,Diesel,Individual,Manual,Second Owner,5,68.0,kmpl,20.0,1399,14,2.5
5815,Hyundai,2019,430000,18500,Petrol,Individual,Manual,First Owner,5,68.0,kmpl,20.3,1086,6,23.243243243243242
5816,Tata,2012,155000,50000,Diesel,Individual,Manual,First Owner,5,69.0,kmpl,23.03,1396,13,3.1
5825,Hyundai,2008,250000,100000,Petrol,Individual,Manual,Second Owner,5,68.05,kmpl,19.81,1086,17,2.5
5826,Maruti,2005,125000,70000,Petrol,Individual,Manual,Fourth & Above Owner,5,46.3,kmpl,19.7,796,20,1.7857142857142858
5829,Hyundai,2020,500000,1000,Petrol,Individual,Manual,First Owner,5,68.07,kmpl,20.3,1086,5,500.0
5831,Renault,2015,690000,80000,Diesel,Individual,Manual,First Owner,8,83.8,kmpl,21.04,1461,10,8.625
5836,Maruti,2013,470000,150000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,23.4,1248,12,3.1333333333333333
5839,Ford,2013,275000,104300,Diesel,Individual,Manual,First Owner,5,68.1,kmpl,20.0,1399,12,2.636625119846596
5841,Volkswagen,2020,800000,25000,Diesel,Individual,Manual,First Owner,5,108.62,kmpl,21.66,1498,5,32.0
5848,Maruti,2013,409999,100000,Diesel,Individual,Manual,Third Owner,5,74.0,kmpl,22.9,1248,12,4.09999
5849,Hyundai,2015,1000000,73500,Diesel,Individual,Manual,First Owner,5,126.2,kmpl,19.67,1582,10,13.605442176870747
5855,Volkswagen,2013,325000,155000,Diesel,Individual,Manual,Second Owner,5,103.6,kmpl,20.54,1598,12,2.096774193548387
5862,Maruti,2012,625000,100000,Diesel,Individual,Manual,Second Owner,5,74.0,kmpl,23.4,1248,13,6.25
5864,Maruti,2015,330000,84000,Petrol,Individual,Manual,Second Owner,5,67.04,kmpl,23.1,998,10,3.9285714285714284
5866,Hyundai,2011,300000,30000,Petrol,Individual,Manual,First Owner,5,68.05,kmpl,19.81,1086,14,10.0
5867,Maruti,2016,650000,35000,Petrol,Individual,Manual,Second Owner,5,83.1,kmpl,21.4,1197,9,18.571428571428573
5868,Mahindra,2015,380000,120000,Diesel,Individual,Manual,Second Owner,5,65.0,kmpl,21.03,1461,10,3.1666666666666665
5870,Hyundai,2012,590000,110000,Diesel,Individual,Manual,Second Owner,5,126.32,kmpl,22.32,1582,13,5.363636363636363
5875,Renault,2012,220000,75000,Diesel,Individual,Manual,First Owner,5,63.12,kmpl,23.08,1461,13,2.933333333333333
5880,Maruti,2015,475000,51000,Petrol,Dealer,Manual,First Owner,5,81.8,kmpl,22.0,1197,10,9.313725490196079
5881,Maruti,2017,525000,29000,Petrol,Dealer,Manual,First Owner,5,81.8,kmpl,20.89,1197,8,18.103448275862068
5882,Maruti,2015,365000,28000,Petrol,Dealer,Manual,First Owner,5,81.8,kmpl,20.52,1197,10,13.035714285714286
5891,Hyundai,2012,350000,120000,Diesel,Individual,Manual,Third Owner,5,126.32,kmpl,22.32,1582,13,2.9166666666666665
5892,Volkswagen,2013,325000,120000,Diesel,Individual,Manual,First Owner,5,73.9,kmpl,22.07,1199,12,2.7083333333333335
5893,Volkswagen,2013,360000,80000,Diesel,Individual,Manual,First Owner,5,73.9,kmpl,22.07,1199,12,4.5
5894,Maruti,2010,148000,120000,Petrol,Individual,Manual,First Owner,5,67.1,kmpl,20.92,998,15,1.2333333333333334
5896,Toyota,2014,430999,120000,Diesel,Individual,Manual,First Owner,5,67.04,kmpl,23.59,1364,11,3.591658333333333
